cfg,seed,t,trace_sigma,kl_from_initial,gini_exposure,exposure_entropy,catalog_coverage,intra_list_diversity,observed_quality,true_quality,intra_cluster_variance,inter_cluster_distance
fresh_oracle,0,41,1.873497584981045,7.053460661195276,0.7669606481481489,4.54399613541076,0.5266666666666666,3.0902246730795357,0.6652777777777777,0.2685569887360376,0.08731439385419748,1.857230421244969
fresh_oracle,0,42,1.8035562935862561,7.254643480377656,0.7621012688248556,4.543705481918637,0.49666666666666665,3.053528380402077,0.6591960156527926,0.2758551644930789,0.08579927184629975,1.8050143740283893
fresh_oracle,0,43,1.7163230015537818,7.521743044301513,0.7750201409869091,4.484172244544689,0.4666666666666667,3.002349077803093,0.6423716012084593,0.27177615038254077,0.07917457918002517,1.781628808273573
fresh_oracle,0,44,1.6842363741993678,7.600367729908899,0.7925671438309483,4.4135058019624065,0.44333333333333336,2.9240170258192744,0.6044989775051125,0.2667766810295808,0.07550259873496601,1.7870264500480337
fresh_oracle,0,45,1.641702835464804,7.817505975983932,0.8025636221701802,4.371125283699458,0.45,2.8910226926085025,0.6206088992974239,0.24450942650620108,0.07039093693507763,1.7724935946245974
fresh_oracle,0,46,1.5506153520174375,7.92833355067094,0.8142593578144409,4.318150330337209,0.44,2.8990454250558306,0.6083022884513039,0.22173588416735998,0.06318530578241781,1.7410865624422556
fresh_oracle,0,47,1.5071670005626427,8.070646888965744,0.8147805734347577,4.326827714332753,0.45,2.877807366517075,0.6114686951433587,0.2009345583981013,0.05799212594467596,1.7382929704247327
fresh_oracle,0,48,1.4780000379384728,8.20239751415884,0.8124853990914996,4.338712564900659,0.44333333333333336,2.859308602251183,0.5892277741726152,0.157566088031373,0.053931468319015886,1.7321393996884586
fresh_oracle,0,49,1.4093387500369905,8.344234211600103,0.8033754646840155,4.3858910535144595,0.46,2.8574541802145625,0.6133828996282528,0.128971897863274,0.0514244600977293,1.6931433061516543
fresh_oracle,0,50,1.3995884203069984,8.405180299951116,0.7936664023261967,4.426018789642397,0.44,2.8875243215346456,0.5717684377478192,0.0976294261949737,0.052703995029409284,1.6720567737356085
fresh_oracle,0,51,1.3935332348350118,8.492391794987686,0.8069671675013917,4.354426802591319,0.42,2.8892323023909943,0.5959933222036727,0.0659691267171656,0.05518862542081465,1.6401665548696311
fresh_oracle,0,52,1.3959138037614687,8.496250641130569,0.7888084984209023,4.433634503486099,0.43666666666666665,2.837250800512082,0.5434969853574505,0.048067283682845685,0.05922144743468912,1.6141983354296074
fresh_oracle,0,53,1.3764970342429028,8.613901337273516,0.7901188455008495,4.4322989287408365,0.44333333333333336,2.8305835584205497,0.5568760611205433,0.037518950426998,0.0641970673022655,1.5703992556694724
fresh_oracle,0,54,1.3911464468316408,8.664406570010865,0.7878311965811972,4.4432664284596015,0.45,2.8016931192967043,0.5977564102564102,0.02893241011054751,0.07165280995593615,1.5376177562530955
fresh_oracle,0,55,1.4420946987912409,8.729974127714158,0.7891534790253713,4.429783285830152,0.43666666666666665,2.7914448517704544,0.5629238884702336,0.029716367257291966,0.07916745458170674,1.5152941356324885
fresh_oracle,0,56,1.4871933662413832,8.730187270918025,0.7834343434343443,4.44372095181149,0.43,2.818521300942841,0.5564738292011019,0.032296365112837025,0.0868531405357742,1.5120836457411577
fresh_oracle,0,57,1.4731227898877708,8.82396123283892,0.7778381795195962,4.4620399254392344,0.42333333333333334,2.84363871108566,0.5960809102402023,0.025402936381417374,0.09521823999458671,1.4533649333131355
fresh_oracle,0,58,1.4640042139382103,8.910131906372289,0.7613838678328484,4.519278605526345,0.44,2.8389502351690137,0.5720116618075802,0.028645594900884162,0.09992091057070318,1.406514098148709
fresh_oracle,0,59,1.4236747947436377,9.035732058274714,0.7545431425976393,4.53961894798371,0.43333333333333335,2.84701726537181,0.5727520435967303,0.02882033988572047,0.10414249990909506,1.3341207473522025
fresh_oracle,0,60,1.426655864314138,9.13661193025811,0.7389647614230324,4.569593361170228,0.4166666666666667,2.8625609534179364,0.5569044006069803,0.026380617133270834,0.10806616284478177,1.2916849320799553
fresh_oracle,0,61,1.4302672119963522,9.298637269184702,0.7737501973788102,4.483966027871105,0.43,2.847511559153902,0.5376598768356229,0.06152067182634526,0.11204813746131047,1.2479298004179442
fresh_oracle,0,62,1.3707339938861447,9.475947844224844,0.7255555555555566,4.627488086002684,0.43333333333333335,2.88739114060283,0.5604444444444444,0.11206602959556256,0.11421335910515577,1.1599528815478575
fresh_oracle,0,63,1.2250173354891163,9.798533805692644,0.6998772663877277,4.700672254169245,0.4633333333333333,2.934644047517856,0.5698744769874478,0.13502161018067724,0.1041717545389275,1.0803131195638658
fresh_oracle,0,64,1.088260501830098,10.105629247656175,0.679986876640421,4.762549239135615,0.48,2.8107359272904255,0.5952755905511811,0.12054670412798094,0.09190514671929235,1.0073615861056107
fresh_oracle,0,65,1.039675638043906,10.452831305371442,0.656317224287486,4.826057711792653,0.51,2.8275259059700777,0.5828996282527881,0.1580504483104325,0.08510210694554715,1.0146888768917706
fresh_oracle,0,66,0.9887043325504695,10.747519856053719,0.6313857142857153,4.8888132885980164,0.5366666666666666,2.886652385688681,0.5953571428571428,0.1519333651911193,0.07532744291910037,1.0525886465952596
fresh_oracle,0,67,0.8942903267211166,11.092565965336746,0.6064634703196362,4.941406714029478,0.5633333333333334,2.908597308108478,0.5989726027397261,0.15285703505856563,0.06469228032665567,1.04373212464162
fresh_oracle,0,68,0.8305209576320325,11.301521089106721,0.5928911111111124,4.984237804672222,0.5966666666666667,2.943569099074228,0.606,0.14556682562857928,0.06148493966646882,0.9904367180121462
fresh_oracle,0,69,0.8342026543995181,11.525895500859606,0.5818933333333347,5.016132057708639,0.6133333333333333,2.943017480541078,0.6223333333333333,0.11110693081457375,0.06327276255263566,0.9761558183618354
fresh_oracle,0,70,0.8720591267892799,11.679312239735726,0.5821622222222234,5.028760503187219,0.6366666666666667,2.9204726972795583,0.6043333333333333,0.08575136089466817,0.06962191619930591,0.9599459230017553
fresh_oracle,0,71,0.8912329872933593,11.84906046657575,0.6210086840347373,4.97809407213968,0.63,3.044920379081332,0.635938543754175,0.09769624649191905,0.07443905587002246,0.9294268159963203
fresh_oracle,0,72,0.9477181675170286,11.932030010704025,0.583567290552586,5.0349458880701,0.63,3.0717127105863438,0.5735294117647058,0.11754890656535959,0.0826896949066773,0.9130809608979349
fresh_oracle,0,73,1.0372750662304355,12.014870707876723,0.575105908584171,5.046106832961673,0.64,3.159200386203776,0.611371237458194,0.13848438904021507,0.09435140493073214,0.9055537600271591
fresh_oracle,0,74,1.0782788434383441,12.239597134650985,0.5743864346274,5.053748045403264,0.6466666666666666,3.2466736971619765,0.6382195448460509,0.17298756584986275,0.10211347406631725,0.8722350323195472
fresh_oracle,0,75,1.1384084543261574,12.395101552764068,0.5749865951742644,5.053239853980042,0.6466666666666666,3.4175769944144068,0.6390750670241286,0.21174250056731453,0.11410249001832874,0.8064540772925338
fresh_oracle,0,76,1.240822069110774,12.511164303263676,0.5711260203511141,5.057687562246175,0.6333333333333333,3.536473347841291,0.5897349882589735,0.2481843328840333,0.12766649901740354,0.7978214602723123
fresh_oracle,0,77,1.2547456139952804,12.717859022371044,0.5674404562227456,5.0707466200243,0.6533333333333333,3.5878770184577253,0.6128815833612882,0.2629903644310756,0.13246464190179677,0.7500088290897823
fresh_oracle,0,78,1.3401041329002157,12.830907364757863,0.5599910843642055,5.081136022583449,0.6666666666666666,3.764566777633079,0.6359077231695085,0.28044366879793314,0.1430196188685778,0.754704207254551
fresh_oracle,0,79,1.3188349425087615,13.082537457754082,0.5604457817898156,5.085742943085444,0.67,3.862972223382073,0.5934470076897359,0.29475170910359927,0.14214597168599782,0.725953039236494
fresh_oracle,0,80,1.3242514009596742,13.234422495773838,0.550686666666668,5.10804686876656,0.7166666666666667,3.9915112998242006,0.6283333333333333,0.29252102708950783,0.14581619935676082,0.6672730769502054
fresh_oracle,0,81,1.367412271087488,13.407049872576478,0.5752577777777788,5.083092677286677,0.7333333333333333,4.367555309761079,0.6343333333333333,0.2735557460414906,0.15069066653213326,0.6791175367736023
fresh_oracle,0,82,1.3482819671315567,13.566040227140997,0.5580400000000013,5.114845911124499,0.74,4.311064786960529,0.6313333333333333,0.2796574863912456,0.1504815766320823,0.6372759312732418
fresh_oracle,0,83,1.3587495809461252,13.790560825581332,0.5581200000000012,5.123903011176189,0.7566666666666667,4.41803155815548,0.5846666666666667,0.26786940548276933,0.15228575350615123,0.6244185307691349
fresh_oracle,0,84,1.2854283676547604,14.000758890358217,0.5634888888888899,5.1147316424581515,0.75,4.48522450434902,0.577,0.2562707175591537,0.14452572595469593,0.6041019679913698
fresh_oracle,0,85,1.2895936294820636,14.226345695118829,0.5621711111111123,5.116608690703096,0.76,4.488700096331983,0.6056666666666667,0.2527493751015191,0.14601735406078706,0.586597977134211
fresh_oracle,0,86,1.1994638732303542,14.437889967720825,0.5620600000000013,5.121520282262258,0.7833333333333333,4.499817100613981,0.616,0.24298268656359553,0.13669435560354712,0.5424710089196388
fresh_oracle,0,87,1.1292518993337952,14.586931005929351,0.576351111111112,5.104991936825112,0.82,4.548393005325839,0.6073333333333333,0.2212849017036152,0.1281453650381105,0.5390728856197251
fresh_oracle,0,88,1.075265761506517,14.761557933220285,0.5651955555555568,5.130169979419474,0.8566666666666667,4.401974135839864,0.6166666666666667,0.18839562541226987,0.12196897778294297,0.5283419313953379
fresh_oracle,0,89,1.063769074549827,14.914444372985752,0.5683583750695622,5.124106477805579,0.84,4.298835675328478,0.5893155258764607,0.17776689501398243,0.12072114075715472,0.523783181203933
fresh_oracle,0,90,1.02036283454121,15.10413961062056,0.5753482670232932,5.109746919427927,0.81,4.280977639558981,0.558007355399532,0.15752254474104666,0.11672336219834899,0.49041037672105087
fresh_oracle,0,91,1.0014897055027523,15.271456807178238,0.5888457678153238,5.081993717685618,0.8033333333333333,4.004633533980977,0.5704248912679826,0.1313211709899359,0.11528873685276936,0.46328978517833574
fresh_oracle,0,92,0.9795623820493302,15.522310486356783,0.5730589940894402,5.1097658353069395,0.79,3.9811502818819413,0.6132485781197725,0.1274268824904048,0.11368919611260553,0.4366559243345998
fresh_oracle,0,93,0.9853704535097868,15.648911737959935,0.5680607685433439,5.116744109052004,0.7933333333333333,3.836751607036038,0.6015415549597856,0.12155286733907607,0.11430503815790101,0.43854971986018093
fresh_oracle,0,94,1.0115638315563893,15.716170738654622,0.5742549613185344,5.104417597105297,0.7766666666666666,3.7438447716274164,0.5808947191389169,0.1162885482324285,0.117428337263991,0.43957518379348626
fresh_oracle,0,95,1.0064432795300742,15.971486130916901,0.574878407419977,5.096169595614304,0.7433333333333333,3.6692775076448743,0.5819477434679335,0.1104920649180687,0.1183232452922699,0.3904579134210229
fresh_oracle,0,96,1.0345079574419291,15.998462854149322,0.5792004581901509,5.083219781595975,0.7433333333333333,3.658231782285795,0.5116838487972508,0.11532981248835077,0.12278517383031458,0.3501254926201581
fresh_oracle,0,97,1.0282468101843072,16.277625812184844,0.5884308198261701,5.069939026030044,0.76,3.6178876609065442,0.5905567300916138,0.11489793036969721,0.1229685970297933,0.3325022608843886
fresh_oracle,0,98,1.0558854557645092,16.438536855843008,0.6031207729468611,5.045197826286576,0.7866666666666666,3.5958986287033006,0.6315217391304347,0.12205945283146707,0.1258308030183001,0.354619142988341
fresh_oracle,0,99,1.0565042072395632,16.668706171766395,0.6176176100628945,5.0129176994740146,0.77,3.51439583456213,0.5822641509433962,0.13403214171570696,0.12575761647195488,0.359113329699553
fresh_oracle,1,0,28.51525019830236,0.018507521328752663,0.8383666666666673,4.184434989482926,0.43666666666666665,3.5699428838617995,0.5636666666666666,0.0509372261840378,0.6004569649515071,8.41863447934532
fresh_oracle,1,1,26.08365925107767,0.0548586782975381,0.7900200000000007,4.4524559656761085,0.5566666666666666,3.6613933104967806,0.5543333333333333,0.10661490492089852,0.5573783290349698,8.042338938668687
fresh_oracle,1,2,23.83427206415109,0.1302658003686205,0.715442222222223,4.74816445676306,0.6633333333333333,3.919337791154036,0.5603333333333333,0.13593810090197442,0.5149183994356372,7.676907535749767
fresh_oracle,1,3,22.101242688416335,0.20064616562202442,0.6525555555555564,4.941889229700157,0.74,4.059152820167492,0.614,0.16287682870464443,0.48696382488096895,7.381714732800909
fresh_oracle,1,4,20.282557281679143,0.27432138392117533,0.6057311111111121,5.056859602206808,0.76,4.316843447942914,0.6106666666666667,0.16788383571622426,0.4661091018381716,7.028676966524998
fresh_oracle,1,5,18.81275703321785,0.36668467889302503,0.5689955555555568,5.140220681358876,0.8066666666666666,4.5372085476221296,0.614,0.17153941840130846,0.4417224110218389,6.758488487626245
fresh_oracle,1,6,17.402348331913238,0.4967367802844458,0.5198288888888902,5.235063009015438,0.8366666666666667,4.660621256455947,0.6353333333333333,0.1716346790151212,0.4167176177402408,6.483771505200781
fresh_oracle,1,7,16.195333916433714,0.5795791953995819,0.48484000000000127,5.292253208422414,0.8466666666666667,4.994600580458297,0.6093333333333333,0.17220972224836847,0.407360636986204,6.216838114599013
fresh_oracle,1,8,14.910069192647926,0.729819107107593,0.45005777777777967,5.35101092528401,0.88,5.153348762905727,0.6183333333333333,0.1735507976509494,0.3797756169965851,5.94973597810899
fresh_oracle,1,9,13.87046119198668,0.850149023425602,0.42690888888889056,5.379271607400474,0.8766666666666667,5.327168993220824,0.6146666666666667,0.1948175707185493,0.3650678629370308,5.712764667625142
fresh_oracle,1,10,12.94791663073811,0.9994846217225115,0.41845111111111266,5.397612305826534,0.8966666666666666,5.48831232613893,0.592,0.19692323831569272,0.3454866617934847,5.497088071372082
fresh_oracle,1,11,12.292375003487216,1.1274734772327162,0.8315977777777783,4.237988168521584,0.4533333333333333,2.946937200443001,0.6493333333333333,0.361885688083576,0.3259341036820333,5.367315060678966
fresh_oracle,1,12,11.664016175883923,1.2397156530193398,0.7866866666666674,4.467350772477029,0.5433333333333333,3.162363477991461,0.5973333333333334,0.3612453896785809,0.31650735171510386,5.209082725983497
fresh_oracle,1,13,11.125187318684594,1.372446051553006,0.7566666666666675,4.5950070011709965,0.5966666666666667,3.3457612525752425,0.6646666666666666,0.35736109200019806,0.2979362792695437,5.092408746191691
fresh_oracle,1,14,10.5890830022013,1.5612611839567765,0.7256288888888898,4.711472916242784,0.6666666666666666,3.4997517954325446,0.611,0.35303864444944655,0.27864981033738273,4.980858475840726
fresh_oracle,1,15,9.962055091240554,1.718695114452514,0.6922044444444453,4.823496373674713,0.7066666666666667,3.753234550663475,0.6303333333333333,0.34121383383787585,0.2638205023501999,4.829590314352921
fresh_oracle,1,16,9.517776960396597,1.85859485395064,0.6392111111111121,4.972813520142377,0.74,4.117008086071886,0.6293333333333333,0.32597808008081125,0.25206921865065457,4.726842206750432
fresh_oracle,1,17,8.833089531302726,2.056717081446122,0.5795688888888899,5.114343551031517,0.8,4.61064827989395,0.65,0.2982873431525866,0.23372903377177798,4.551680579030591
fresh_oracle,1,18,8.493132290059451,2.1898681661721064,0.5345200000000012,5.209757022235131,0.8433333333333334,4.999337503261293,0.615,0.26931727783953735,0.2236860256798662,4.450804982128062
fresh_oracle,1,19,7.849704545443224,2.385727334032531,0.48309777777777896,5.298363434118992,0.8666666666666667,5.353344561325082,0.6206666666666667,0.24097236772861247,0.21025747379323875,4.270339879372127
fresh_oracle,1,20,7.281862079171156,2.5789062677106265,0.442702222222224,5.361986549382025,0.8933333333333333,5.585970637668381,0.6073333333333333,0.23739158802410554,0.19583218823172943,4.107470037005337
fresh_oracle,1,21,6.860937732879713,2.802458957602194,0.7380066666666674,4.661488816588831,0.5866666666666667,3.3034256936879633,0.6706666666666666,0.376925127712683,0.18046317975185291,3.9928508596609107
fresh_oracle,1,22,6.528592545276453,2.9446282311783527,0.6717444444444455,4.8822240191556165,0.6933333333333334,3.562945102036918,0.6886666666666666,0.36580782073578355,0.1725435374194819,3.889728180471105
fresh_oracle,1,23,6.096470638746867,3.1491143178394956,0.6088022222222235,5.042711662444811,0.7566666666666667,3.947272269798331,0.6393333333333333,0.30934756314801026,0.1634420013305118,3.742218299189279
fresh_oracle,1,24,5.610922952030184,3.404941146149129,0.5661444444444457,5.139320533537462,0.7933333333333333,4.211542629422986,0.606,0.2499531861985568,0.15266369164343155,3.572148073868789
fresh_oracle,1,25,5.0786032989333805,3.603504506890262,0.5190733333333344,5.226133178536893,0.8166666666666667,4.354351045584022,0.6026666666666667,0.2033438750863733,0.1472820373918381,3.3760436193840007
fresh_oracle,1,26,4.720361354748776,3.8162268035310336,0.5124244444444458,5.244520472589354,0.84,4.491739680252914,0.6033333333333334,0.1796239698935148,0.136970370154425,3.2537117368107946
fresh_oracle,1,27,4.344779274742614,4.032758266155916,0.4917711111111124,5.273946113938494,0.8333333333333334,4.632767452963268,0.581,0.1625620316395264,0.12861353045287774,3.107625065844904
fresh_oracle,1,28,3.982544513807262,4.235975184110844,0.49642222222222376,5.26800811421116,0.8466666666666667,4.774207365265172,0.5796666666666667,0.1619082247520735,0.12286990085324317,2.952535373387438
fresh_oracle,1,29,3.6286178064794683,4.507828778653574,0.4989600000000015,5.2691063941539005,0.8566666666666667,5.05787700202311,0.6206666666666667,0.1779033467867793,0.114908097442573,2.8043046871415
fresh_oracle,1,30,3.425702421578241,4.722443603219613,0.5068911111111125,5.254562690733059,0.8366666666666667,5.111492688252533,0.632,0.18811965930266836,0.10958285039576232,2.7157534558164325
fresh_oracle,1,31,3.2050506272215697,4.940788991643739,0.7004844444444454,4.798667436275122,0.7333333333333333,4.136597031922761,0.618,0.22105674552554888,0.10334451694792894,2.618570467176466
fresh_oracle,1,32,2.9947448150912543,5.1264449530573515,0.5894533333333345,5.091920479584125,0.7966666666666666,4.677166734380327,0.599,0.23065306241108824,0.09831810405471687,2.5325112440417463
fresh_oracle,1,33,2.863047261870772,5.320317017903996,0.5466288888888902,5.1825095738375655,0.8366666666666667,5.049736600621747,0.597,0.25020196252193044,0.09392962334824788,2.4675867485906378
fresh_oracle,1,34,2.7489831400533906,5.532404472563254,0.5241111111111123,5.219784425427561,0.84,5.110385107809599,0.63,0.26132395967898636,0.08750890105527927,2.4325498872980877
fresh_oracle,1,35,2.6249613574380186,5.736298001199824,0.5211822222222235,5.217102838647195,0.8233333333333334,5.106234682062087,0.637,0.28851758909894265,0.08343848801087912,2.3817691429323364
fresh_oracle,1,36,2.5616489051413347,5.94385449659041,0.5337111111111126,5.19787777700049,0.84,5.134530115574904,0.637,0.2938661506867647,0.07922328416847109,2.3715822747129494
fresh_oracle,1,37,2.5455590446939493,6.052909611950385,0.5464044444444458,5.171554913394825,0.8166666666666667,5.071634919833299,0.5983333333333334,0.296172197191723,0.07732743494058082,2.370232168303302
fresh_oracle,1,38,2.5104742097494896,6.241068180180546,0.5503155555555567,5.1645206747932875,0.81,5.067319921137053,0.6096666666666667,0.3065588041409353,0.07549349532014482,2.3622303820810635
fresh_oracle,1,39,2.5113548227549702,6.427020568279716,0.5722545414019851,5.1173439121102975,0.7833333333333333,5.026546529957745,0.6369107321965898,0.31729040971032996,0.07387701649717832,2.3746867501930224
fresh_oracle,1,40,2.5263872100627247,6.564942884406337,0.5917770270270284,5.076802283377096,0.78,4.964069260485934,0.6175675675675676,0.32113943208133816,0.07151014866595078,2.391386587348341
fresh_oracle,1,41,2.603342424808326,6.701448096916735,0.668887372013653,4.88950243305527,0.7433333333333333,3.636595928825001,0.6535836177474402,0.4025395523555047,0.07188534977621451,2.45001351348532
fresh_oracle,1,42,2.662260850659971,6.852438479402107,0.6428504288567748,4.94908649826604,0.7233333333333334,4.160881982935784,0.6605569263306309,0.37159787012082185,0.07134572584166153,2.485601570341507
fresh_oracle,1,43,2.709753357198811,6.974173241309286,0.665318937701664,4.893227583315402,0.7033333333333334,4.436293525599732,0.6478034251675354,0.3412864464875162,0.0706021114734924,2.5117203159101886
fresh_oracle,1,44,2.753474423833339,7.149326462703402,0.6990048154093109,4.795574412773931,0.6533333333333333,4.4799766213241465,0.6256019261637239,0.32875714697801295,0.0683627602828945,2.5545740613245624
fresh_oracle,1,45,2.752994346962739,7.322748030923433,0.7300997652582171,4.694554258040214,0.6033333333333334,4.573901865123245,0.6690140845070423,0.3069947477036563,0.06693222805375769,2.553940402608306
fresh_oracle,1,46,2.746798789532987,7.447888612907392,0.7427159226954001,4.650231407679339,0.61,4.3502557478006905,0.6634171369933299,0.2693289390867732,0.06610378217906435,2.5479703353129963
fresh_oracle,1,47,2.8191875718875625,7.456732123599369,0.7506983184965388,4.619696477253353,0.6133333333333333,4.380560950094532,0.6397626112759643,0.23854427470313125,0.06577813436622541,2.5873577892771604
fresh_oracle,1,48,2.81437157524783,7.5422107446429205,0.7464074074074081,4.632836217926936,0.59,4.095088080002215,0.6395833333333333,0.2159265233740472,0.06422182604410889,2.5923490312294812
fresh_oracle,1,49,2.816296779192353,7.630278157986777,0.7526625704045066,4.608058946652175,0.5566666666666666,3.6796226251308424,0.6712749615975423,0.1705399133742494,0.06441433727184986,2.588871164189523
fresh_oracle,1,50,2.816128772305007,7.653005546339181,0.7513284031772125,4.614128481115392,0.5633333333333334,3.5242665638378097,0.6113393590797042,0.13128215536465884,0.06572791323848191,2.591861400739161
fresh_oracle,1,51,2.77803960559842,7.712639825529697,0.7629166666666675,4.5622696204973625,0.5433333333333333,3.2327045172149167,0.574486301369863,0.07559496897920602,0.06839403805637181,2.5597310995328546
fresh_oracle,1,52,2.777870637099321,7.8148741234081385,0.7609854556248151,4.5667587144387705,0.5433333333333333,3.0899739535251953,0.5761353517364203,0.07542600502277398,0.07156760627583252,2.5481916184225395
fresh_oracle,1,53,2.7205925507819684,7.867605023927297,0.7601962588163149,4.566522729985829,0.5466666666666666,3.0267042159446884,0.5501379944802208,0.07139716458389529,0.07649702884918057,2.4959577652152998
fresh_oracle,1,54,2.730726040253454,7.932922162823678,0.7664175563463828,4.545295009751591,0.5166666666666667,3.0025984617372643,0.5658362989323843,0.05315846755495854,0.08252605196870781,2.4720071326603446
fresh_oracle,1,55,2.6431927142106924,8.024955331732475,0.7758291735995572,4.503601859822847,0.5133333333333333,2.879376300933453,0.6064891846921797,0.05287799215188013,0.08907365101026506,2.4039245681482084
fresh_oracle,1,56,2.619482424146041,8.082993214824274,0.7743016476552607,4.501423948567986,0.5,2.9215317991379313,0.5429657794676807,0.04437648625272197,0.09921412200964763,2.3448709253230917
fresh_oracle,1,57,2.550653654173286,8.232488300022895,0.7673872617387271,4.523825863457171,0.5166666666666667,2.9192579919636565,0.594839609483961,0.04230892153252444,0.10972527628988595,2.2500701106236995
fresh_oracle,1,58,2.4137545557728806,8.412872150004729,0.7600128287363701,4.552459872321424,0.5166666666666667,2.917024732471127,0.5676715843489416,0.04191166613646522,0.11382330598428896,2.1493227903815444
fresh_oracle,1,59,2.359620550059651,8.520795685415635,0.7476325088339231,4.599875503250979,0.53,2.9664699767023395,0.5842167255594818,0.03759125199016861,0.11973540533496196,2.0788386347265493
fresh_oracle,1,60,2.325405942844269,8.663996600716143,0.7374836601307198,4.631989562403609,0.5333333333333333,2.964336803987758,0.5887799564270153,0.04386344167309281,0.12465222608562491,2.017178486806255
fresh_oracle,1,61,2.1905034620543806,8.916511546251622,0.7483502366463836,4.60631549238793,0.5266666666666666,2.9751501273545937,0.5867139959432048,0.05176211460607643,0.12054673760087618,1.929638727216297
fresh_oracle,1,62,2.030131850220992,9.089322050273712,0.7174310180780221,4.703339539181885,0.57,3.047247106196713,0.5532825880114177,0.03505241446659078,0.12027882495042726,1.799596572839117
fresh_oracle,1,63,1.9086258418892195,9.42781304358431,0.6961765141418639,4.766503898365426,0.5733333333333334,3.115895389947192,0.6188360728565082,0.07434235127988419,0.11604148470866511,1.7215701844064863
fresh_oracle,1,64,1.6267614103806487,9.745667624161579,0.6762250000000012,4.824882812296668,0.6033333333333334,3.1668672797595834,0.6133333333333333,0.105532537760229,0.10376468634421206,1.5603009248281434
fresh_oracle,1,65,1.4721567453095783,9.998402048666854,0.6576209150326809,4.875724397647592,0.6366666666666667,3.261542194929302,0.5635294117647058,0.12470418973547363,0.09132574654683394,1.4880251323321152
fresh_oracle,1,66,1.339638740838215,10.235265443929098,0.6420345679012358,4.91317115548568,0.63,3.3563364199879198,0.5733333333333334,0.13890204534534173,0.08067517696423564,1.425812188436935
fresh_oracle,1,67,1.2750424515229286,10.499788315309013,0.6166784869976372,4.977553716816307,0.68,3.3784681621846064,0.5826241134751773,0.15185479104821284,0.07381290082607979,1.4090728079637616
fresh_oracle,1,68,1.1799458865865875,10.873389537046112,0.5979106529209641,5.019460879353698,0.69,3.400271241398941,0.5958762886597938,0.14340566090072418,0.06237254609739951,1.413618076526806
fresh_oracle,1,69,1.125391307981562,11.041678857334375,0.5768511111111122,5.060481246399897,0.7066666666666667,3.5165803718838697,0.5576666666666666,0.14258227992379013,0.061643597614404376,1.36536716021923
fresh_oracle,1,70,1.1133170457240926,11.238409263878047,0.5650711111111126,5.090189416923743,0.7133333333333334,3.599290385976433,0.5933333333333334,0.11112969551734622,0.06297563585767223,1.341859932947336
fresh_oracle,1,71,1.1087469867764597,11.433515654956414,0.5996861435726226,5.02963982574457,0.6966666666666667,3.5384336077009038,0.5779632721202004,0.09591371513567928,0.06766913071087753,1.2908713759034474
fresh_oracle,1,72,1.0906595198001015,11.607456990318846,0.5637051926298173,5.101430270634763,0.7133333333333334,3.8172658410877163,0.5648241206030151,0.08680489907557998,0.07077214960885682,1.2413783761720982
fresh_oracle,1,73,1.0450357887929191,11.743570321142581,0.5587332439678301,5.110603002677351,0.74,3.9509657566524736,0.5894772117962467,0.08659323077781288,0.07230356725946664,1.1743857213440136
fresh_oracle,1,74,1.063453332609469,11.943745137059171,0.5531185682326637,5.123441638179893,0.7333333333333333,4.169925861018069,0.5644295302013422,0.10241667398561395,0.0796043482079855,1.121800169021304
fresh_oracle,1,75,1.0810132962455408,12.10777639835543,0.5531521252796434,5.115107605621434,0.7166666666666667,4.282900463174523,0.5667785234899329,0.12018051253231987,0.08767311871425891,1.0578678765263436
fresh_oracle,1,76,1.0953107689798318,12.35052342442247,0.540637583892619,5.139638935648421,0.73,4.35948628037721,0.5748322147651007,0.14508673230812136,0.09278364783292146,1.0164873222235957
fresh_oracle,1,77,1.1041444222143921,12.520354374896188,0.5452841163310974,5.138467052488571,0.7366666666666667,4.415590950269784,0.6087248322147651,0.16775041503949134,0.09539568770472313,0.9929381729450671
fresh_oracle,1,78,1.110673149121531,12.77883511266805,0.5408600000000011,5.152611113475057,0.7566666666666667,4.5424590239212455,0.614,0.18002894925909724,0.101935166430784,0.9346630513018819
fresh_oracle,1,79,1.1418277205743095,12.994641450695358,0.5312133333333344,5.173588944131417,0.8033333333333333,4.628333982970175,0.6136666666666667,0.20327509462331786,0.10825949650652884,0.8933450378334293
fresh_oracle,1,80,1.141457767757143,13.188821822481,0.5289155555555569,5.1771228531023095,0.8166666666666667,4.751149097995915,0.644,0.21211203182037436,0.11259754617087177,0.8341153251708177
fresh_oracle,1,81,1.1726831119127674,13.342421376317823,0.5784600000000013,5.085768097528552,0.7633333333333333,4.4353735122328635,0.629,0.2667174865521377,0.11817927471091011,0.8203476985986825
fresh_oracle,1,82,1.1600066678249794,13.66331212492559,0.5387200000000012,5.161566630746715,0.8066666666666666,4.952966690019214,0.6296666666666667,0.24773141617252614,0.118878402568108,0.7813232995802756
fresh_oracle,1,83,1.201727645726729,13.81063825229304,0.5332152011590342,5.162737924847629,0.78,5.0851622209335945,0.5954530257438984,0.26251434556793735,0.1265735756345042,0.7480598909568644
fresh_oracle,1,84,1.1555930916795703,14.03713446108157,0.5327230046948372,5.154604209608187,0.76,5.173888683980546,0.6143527833668678,0.25705151336714704,0.12382010557963748,0.686594264808745
